Row.names	Subject	Vendor	Time	Group	Muribaculaceae	Faecalibaculum	Bacteroides-acidifaciens	Akkermansia-muciniphila	Parasutterella	Bacteroides	Lachnospiraceae-NK4A136-group	Alloprevotella	Parabacteroides-goldsteinii	Lachnospiraceae	Bacteroides-uniformis	Desulfovibrionaceae	Lachnospiraceae-bacterium-28-4	Clostridia-UCG-014	Oscillospiraceae	Lachnospiraceae-bacterium-10-1	Rikenellaceae-RC9-gut-group	Helicobacter-ganmani	Mucispirillum-schaedleri	Ruminococcus-sp.-N15.MGS-57	Escherichia-Shigella	Clostridia-vadinBB60-group	Alistipes	Colidextribacter	Parabacteroides	Oscillibacter	Ruminococcaceae	Anaerotruncus	Roseburia	Bacteroides-vulgatus-ATCC-8482	Odoribacter	Peptococcaceae	Rikenella	Lactobacillus	Lachnoclostridium	Blautia	Muribaculum	Bilophila	Desulfovibrio	Lachnospiraceae-UCG-006	Candidatus-Saccharimonas	Tuzzerella	Helicobacter-mastomyrinus	mouse-gut-metagenome	Gastranaerophilales	GCA-900066575	Bacteroides-caecimuris	Lachnospiraceae-bacterium-DW59	Dubosiella-newyorkensis	Parabacteroides-distasonis	Incertae-Sedis	Bifidobacterium-choerinum	Acetatifactor	Butyricimonas	UCG-009	Desulfovibrio-fairfieldensis	Lachnospiraceae-bacterium-595	Clostridiales-bacterium-CIEAF-020	Lachnospiraceae-FCS020-group	gut-metagenome	ASF356	Bacteroides-sartorii	Intestinimonas	Candidatus-Gastranaerophilales-bacterium-Zag_111	A2	Dubosiella	Burkholderiales-bacterium-YL45	Marvinbryantia	Dorea-sp.-5-2	UBA1819	Erysipelotrichaceae	Clostridium-sensu-stricto-1	Tannerellaceae	Negativibacillus	Bifidobacterium	Rikenellaceae	Helicobacter-hepaticus	Helicobacter	Family-XIII-AD3011-group	[Eubacterium]-xylanophilum-group	Parabacteroides-merdae	NK4A214-group	Clostridium-sp.-Culture-27	Bacteroides-stercorirosoris	Clostridium-sp.-Culture-54	Coriobacteriaceae-UCG-002	Turicibacter	Bacteroides-caccae	[Eubacterium]-coprostanoligenes-group	UCG-010	Prevotellaceae	Oscillospirales	Acutalibacter-muris	Alistipes-shahii	Lachnospiraceae-UCG-001	Harryflintia	Clostridium-sp.-Clone-49	Christensenellaceae	Eubacterium-sp.-14-2	Bacteroides-xylanisolvens	Erysipelatoclostridium	Clostridium-sp.-Clone-44	Streptococcus	Alistipes-inops	Lactobacillus-intestinalis	[Eubacterium]-nodatum-group	Clostridia	Clostridiales-bacterium-CIEAF-012	Peptococcus	Lactobacillus-murinus	Enterobacteriaceae	Parabacteroides-sp.	RF39	Prevotellaceae-UCG-001	Alistipes-sp.-cv1	Bacteroidales	Enterococcus	Clostridium-sp.-Culture-41	Rhodospirillales	Butyricicoccus	[Eubacterium]-fissicatena-group	Lachnospiraceae-bacterium-A4	Ruminococcus	[Eubacterium]-oxidoreducens-group	Brevinema	Monoglobus	UCG-003	Akkermansia	Klebsiella	Proteus	Faecalibaculum-rodentium	Enterorhabdus	[Clostridium]-leptum	Anaerovorax	Frisingicoccus	Eubacterium-plexicaudatum	Defluviitaleaceae-UCG-011	Malacoplasma-muris	[Eubacterium]-ventriosum-group	Bacteroides-nordii	UCG-005	Eisenbergiella	Anaeroplasma	Paludicola	Arcobacteraceae	[Acetivibrio]-ethanolgignens-group	Peptostreptococcaceae	Butyricimonas-virosa	Sphingobium	Flavonifractor	Alistipes-sp.-N15.MGS-157	Paraprevotella	Pasteurellaceae-bacterium	Bacteria	Parvibacter	[Clostridium]-aldenense	Butyricimonas-synergistica	Lachnospiraceae-bacterium-COE1	metagenome	Paenarthrobacter	Tyzzerella	[Ruminococcus]-torques-group	Parasutterella-excrementihominis	[Eubacterium]-brachy-group	Lysinibacillus	Christensenella-sp.-Marseille-P2437	Methyloprofundus	Lactococcus	Christensenella-minuta	[Clostridium]-innocuum-group	Megamonas	Candidatus-Soleaferrea	Christensenellaceae-R-7-group	Subdoligranulum	Alistipes-obesi	Faecalibacterium	Muribaculum-intestinale	Bacillus	Flavobacterium	Adlercreutzia-mucosicola	[Clostridium]-methylpentosum-group	Erysipelotrichaceae-UCG-003	Chloroplast	Alistipes-finegoldii	Anaerofilum	Butyricimonas-sp.-AT11	Streptomyces-sp.-Q1	Corynebacterium-propinquum	Cetobacterium	Clostridium-sp.-ND2	Anaerostipes	Morganella	Lachnospiraceae-AC2044-group	Micrococcaceae	Ruminiclostridium	Faecalitalea	Acetatifactor-muris	Adlercreutzia-muris	Nostoc-PCC-73102	Leuconostoc	Dialister-invisus-DSM-15470	Lachnospiraceae-UCG-010	Anaerotruncus-sp.-G3(2012)	Streptococcus-respiraculi	marine-metagenome	Dialister-sp.-Marseille-P5638	Corynebacterium-tuberculostearicum	Coprococcus	Streptococcus-danieliae	Allobaculum	Veillonella	UCG-007	Acinetobacter	Vagococcus-fluvialis	Anaerovoracaceae	Ethanoligenenaceae	[Eubacterium]-hallii-group	Vibrio	Nostocaceae	Rickettsia	Family-XIII-UCG-001	Anaerofustis	Rikenella-sp.-Marseille-P3215	Corynebacterium	Desmonostoc-PCC-7422	Oxalobacter-formigenes	Parabacteroides-sp.-CT06	Romboutsia	Dielma	Eggerthella	Lactobacillus-mucosae-LM1	Providencia-alcalifaciens	Candidatus-Stoquefichus	Lysobacter	Caproiciproducens	Brachybacterium	Megasphaera	human-gut-metagenome	Shewanella	Erysipelatoclostridium-ramosum	Subgroup-2	Alteromonas	Providencia	Clostridium-sp.-ASF356	Acinetobacter-sp.-CIP-56.2	Pedobacter	Elizabethkingia	Atopobiaceae	Holdemanella	Clostridiales-bacterium-CIEAF-026	Bosea	Verrucomicrobiaceae-bacterium-CHC8	Mucispirillum	Collinsella	Burkholderiales	Asticcacaulis	Sphingomonas	Endozoicomonas	Devosia	Prevotella	Bacteroides-faecichinchillae	Dyadobacter-fermentans	Rhizobiaceae	Anoxybacillus	Lactobacillales	Acidovorax	Enterobacterales	Lachnospiraceae-NC2004-group	Victivallis-vadensis	Pseudomonas	Burkholderia-Caballeronia-Paraburkholderia	Porphyromonas	Bacteroides-sp.-Smarlab-3302398	Rikenellaceae-bacterium-DTU002	Firmicutes	Sphingopyxis	Lachnospiraceae-bacterium-3-2	DNF00809	Rhodococcus	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium	Cellulosimicrobium	Turicimonas-muris	Akkermansia-sp.-KLE1798	Bradyrhizobium	Catenibacterium	Dialister	Fusobacterium	Peptoniphilus	Xanthobacteraceae	Clostridium-isatidis	bacterium-enrichment-culture-clone-M153	Bacteroides-coprocola-DSM-17136	Mucilaginibacter	Fusicatenibacter	Bacilli	Clostridium-sp.-Clone-47	[Clostridium]-cocleatum	Candidatus-Arthromitus	Lactococcus-raffinolactis	[Ruminococcus]-gnavus-group	Pseudarthrobacter	Clostridiales-bacterium-CIEAF-021	Wolbachia	Vagococcus
sample392	HR2	Hunan	31	Resistant starch	61391914.54	2759167.685	12580139.78	5270339.782	2662050.532	770000.2841	20753588.74	2696735.229	1654460.07	1397793.309	492522.7042	57229.75084	112725.2668	147409.9643	912207.5438	178626.192	39887.4021	169955.0177	15608.11387	8671.17437	268806.4055	1075225.622	1283333.807	258400.9962	511599.2879	143941.4945	435292.9534	185563.1315	175157.7223	0	50292.81135	76306.33446	1063085.978	237590.1777	175157.7223	88445.97858	1734.234874	0	452635.3021	185563.1315	0	53761.2811	775202.9887	29481.99286	0	154346.9038	20810.81849	71103.62984	12139.64412	0	27747.75799	0	34684.69748	20810.81849	34684.69748	126599.1458	124864.9109	60698.22059	64166.69034	26013.52311	32950.46261	31216.22773	0	0	0	8671.17437	0	24279.28824	0	6936.939496	15608.11387	0	249729.8219	20810.81849	52027.04622	0	0	0	24279.28824	0	0	43355.87185	0	15608.11387	0	0	0	0	0	15608.11387	0	15608.11387	0	17342.34874	0	6936.939496	0	0	0	0	0	0	12139.64412	17342.34874	0	15608.11387	0	0	3468.469748	0	27747.75799	0	0	13873.87899	17342.34874	133536.0853	0	0	0	0	0	0	0	60698.22059	0	10405.40924	0	8671.17437	0	0	0	0	0	0	0	0	0	0	0	0	0	29481.99286	0	0	6936.939496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12139.64412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15608.11387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample393	HR3	Hunan	31	Resistant starch	93478774.52	4195842.178	21441409.13	15636068.12	3369785.749	1121076.582	32186698.71	4687542.433	2579787.339	2258543.172	776886.4032	95062.04934	324522.1684	5379200.792	1307922.679	301576.1565	68838.03573	78672.04083	75394.03913	0	236016.1225	1166968.606	1370204.711	301576.1565	626098.325	370414.1923	540870.2807	216348.1123	331078.1718	0	85228.04424	157344.0817	452364.2348	180290.0936	226182.1174	157344.0817	32780.01701	0	416306.2161	245850.1276	118008.0613	101618.0527	301576.1565	0	0	272074.1412	75394.03913	472032.245	52448.02722	0	19668.01021	0	91784.04764	16390.00851	42614.02212	104896.0544	154066.08	91784.04764	85228.04424	0	36058.01872	65560.03403	124564.0647	0	16390.00851	0	0	0	0	0	6556.003403	0	439252.228	19668.01021	177012.0919	0	0	0	13112.00681	75394.03913	0	22946.01191	0	22946.01191	0	0	0	0	0	45892.02382	0	52448.02722	0	39336.02042	0	0	0	13112.00681	0	0	0	0	0	22946.01191	0	0	0	0	0	0	0	0	68838.03573	16390.00851	32780.01701	150788.0783	36058.01872	0	0	6556.003403	0	0	0	0	0	0	0	0	0	0	0	0	26224.01361	0	0	0	0	0	0	0	0	42614.02212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42614.02212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample394	HR4	Hunan	31	Resistant starch	92333267.74	3455840.314	25222505.76	3578136.032	3244781.573	1406400.767	25352691.52	2570182.608	3077118.087	2562292.561	996118.3552	71010.4174	540468.1769	2294030.984	1749617.784	303766.7856	72982.929	76927.95219	90735.53335	15780.09276	256426.5073	1274242.49	2179625.312	1078963.842	875795.148	1151946.771	455650.1783	317574.3667	412254.9233	0	98625.57973	171608.5087	759416.9639	110460.6493	110460.6493	366887.1566	31560.18551	0	479320.3175	256426.5073	124268.2305	142020.8348	189361.1131	23670.13913	0	408309.9001	76927.95219	59175.34784	27615.16232	0	43395.25508	0	43395.25508	11835.06957	114405.6725	112433.1609	124268.2305	151883.3928	55230.32465	0	53257.81305	65092.88262	311656.8319	0	0	15780.09276	0	0	74955.44059	21697.62754	5917.534784	0	459595.2015	39450.23189	55230.32465	23670.13913	0	0	67065.39421	39450.23189	0	29587.67392	0	17752.60435	0	15780.09276	5917.534784	0	0	104543.1145	19725.11595	45367.76667	0	69037.90581	0	0	0	0	0	0	0	0	39450.23189	21697.62754	0	13807.58116	0	0	0	0	0	0	37477.7203	17752.60435	49312.78986	108488.1377	0	0	0	0	0	0	0	88763.02175	21697.62754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5917.534784	0	0	0	5917.534784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23670.13913	0	0	0	0	19725.11595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9862.557973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1972.511595	0	0	0	0	0	0	0	0	0	0
sample395	HR5	Hunan	31	Resistant starch	49835446.87	2691975.738	15177261.53	19145611.36	3718323.379	965845.6141	13666897.67	4502662.912	3297724.95	1203480.082	616683.3129	53212.62629	88201.75042	1660525.516	548891.8849	155993.1784	29886.54353	66333.54784	39362.76465	14578.80172	166198.3396	764658.1503	1062065.705	331667.7392	510987.0004	298136.4952	317817.8775	142143.3168	150890.5978	0	49567.92586	57586.2668	364470.0431	231074.0073	61230.96723	81641.28965	14578.80172	0	102051.6121	105696.3125	94762.2112	51025.80603	273352.5323	10934.10129	0	109341.0129	52483.6862	0	16765.62198	0	5831.520689	0	15307.74181	13849.86164	50296.86594	51025.80603	56128.38663	37175.94439	19681.38233	7289.400861	25512.90301	61230.96723	48110.04568	0	0	13120.92155	0	8018.340947	0	0	7289.400861	2915.760344	384880.3655	16036.68189	77996.58922	9476.22112	0	0	40820.64482	8747.281033	0	27699.72327	0	16765.62198	11663.04138	5102.580603	0	0	0	32073.36379	10934.10129	22597.14267	0	26241.8431	0	9476.22112	0	4373.640517	0	0	0	0	12391.98146	16036.68189	0	8018.340947	8018.340947	0	2186.820258	0	0	0	8018.340947	4373.640517	22597.14267	109341.0129	19681.38233	0	0	0	0	0	0	43736.40517	22597.14267	0	0	0	0	0	0	0	1457.880172	0	0	0	5102.580603	2915.760344	0	0	0	21868.20258	0	0	0	0	0	0	0	0	0	0	0	0	5102.580603	0	0	0	0	8747.281033	0	0	0	0	0	0	4373.640517	0	0	0	0	0	0	6560.460775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9476.22112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample396	HI1	Hunan	31	Inulin	107319461.9	4633721.594	11837159.35	62652267.41	8403030.657	2158091.148	2111048.29	3986882.285	338120.5478	3243017.08	4910098.389	91145.53896	220513.4007	13063213.86	1846432.209	147008.9338	38222.32279	482189.3029	41162.50147	17641.07206	149949.1125	1111387.54	129367.8618	505710.7323	358701.7985	1217233.972	264616.0809	129367.8618	934976.8191	0	73504.46691	208752.686	82325.00294	267556.2595	0	70564.28823	38222.32279	0	670360.7382	802668.7786	17641.07206	79384.82426	3551735.841	0	0	79384.82426	52923.21617	67624.10955	0	0	17641.07206	0	29401.78676	0	26461.60809	0	0	2055184.895	35282.14412	0	0	64683.93088	0	0	0	20581.25073	0	0	141128.5765	0	11760.71471	0	85265.18161	0	55863.39485	0	0	0	17641.07206	0	0	52923.21617	0	0	0	41162.50147	0	0	52923.21617	0	23521.42941	32341.96544	0	108786.611	0	0	0	0	0	0	0	0	41162.50147	0	0	0	0	0	0	0	20581.25073	0	0	49983.0375	14700.89338	11760.71471	52923.21617	0	0	0	0	0	0	0	17641.07206	0	0	185231.2566	0	5880.357353	0	0	0	0	0	0	0	14700.89338	0	0	8820.536029	0	0	0	23521.42941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17641.07206	0	0	0	0	0	0	0	0	8820.536029	0	0	0	0	0	0	0	0	0	0	0	0	0	32341.96544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14700.89338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample397	HI2	Hunan	31	Inulin	52285245.49	4279486.927	6015579.151	39499037.3	3758267.365	5425124.91	161983.0216	2773306.088	483336.4355	1929426.798	76553959.82	36576.81134	19594.72036	2736729.277	611355.2752	44414.69948	56171.5317	61396.79046	20901.03505	0	165901.9657	100586.2312	118874.6369	161983.0216	309596.5817	73153.62268	88829.39897	47027.32886	70540.9933	0	49639.95825	335722.8755	60090.47577	296533.4348	0	45721.01417	35270.49665	0	100586.2312	45721.01417	11756.83222	77072.56675	198559.833	0	0	39189.44072	49639.95825	0	0	0	7837.888144	0	0	11756.83222	0	9144.202835	0	0	24819.97912	47027.32886	19594.72036	107117.8046	0	0	0	13063.14691	0	10450.51753	0	0	19594.72036	0	142388.3013	0	20901.03505	10450.51753	0	0	5225.258763	0	0	0	0	148919.8747	0	14369.4616	0	0	0	0	13063.14691	15675.77629	0	50946.27294	0	0	0	0	0	0	6531.573453	0	0	11756.83222	0	0	0	0	0	0	0	0	0	22207.34974	0	15675.77629	0	0	0	0	0	0	0	0	0	0	0	40495.75541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43108.38479	0	0	0	0	3918.944072	0	0	0	0	0	0	0	0	0	5225.258763	0	0	0	0	0	0	0	0	0	0	0	3918.944072	2612.629381	7837.888144	0	0	0	19594.72036	0	0	0	5225.258763	0	0	0	0	0	0	0	6531.573453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3918.944072	0	0	0	2612.629381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample399	HI4	Hunan	31	Inulin	107768324.4	5057840.603	17214817.85	142625051.7	16078148.89	13414711.55	1143394.817	13212935.99	1557034.707	8158458.313	154660963.7	242130.6672	158057.5188	1099676.78	635593.0013	107613.6299	80710.22239	181598.0004	359833.0748	0	5404221.974	174872.1485	295937.4821	413639.8897	803739.298	817191.0017	161420.4448	413639.8897	8222353.906	0	90799.00019	675948.1125	174872.1485	181598.0004	174872.1485	363196.0008	0	0	1782350.744	195049.7041	0	97524.85205	403551.1119	0	0	265671.1487	191686.7782	47080.96306	0	0	36992.18526	0	60532.66679	30266.3334	0	191686.7782	0	47080.96306	60532.66679	0	57169.74086	265671.1487	131154.1114	0	67258.51866	0	0	40355.11119	0	0	0	0	309389.1858	0	87436.07426	30266.3334	0	0	0	33629.25933	0	0	0	353107.223	0	30266.3334	0	0	0	0	36992.18526	80710.22239	0	67258.51866	0	0	0	0	0	0	50443.88899	0	30266.3334	20177.5556	0	0	0	0	0	0	100887.778	0	0	70621.44459	23540.48153	248856.519	0	0	0	0	0	0	0	0	26903.40746	0	0	0	0	0	0	0	0	0	0	0	0	43718.03713	0	0	0	0	0	0	13451.70373	0	0	0	36992.18526	26903.40746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26903.40746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample4	SC4	Shanghai	0	Control	71761.07899	175884.9975	0	59097.35917	2752248.441	50507135.89	9402108.427	32362.83954	32150370.47	11670321.36	0	18292.03974	42472709.2	298300.9558	3578204.39	0	0	23920.35966	2430027.126	22513.27968	92867.27869	1103150.704	0	834398.4282	74575.23895	3210956.515	1936142.053	2545407.684	296893.8758	2316053.647	0	3040699.837	0	4221.23994	690876.2703	1778549.095	0	0	0	706354.15	0	1566080.018	0	0	0	628964.7511	0	0	0	0	1311398.542	12663.71982	1345168.461	0	4221.23994	0	0	0	59097.35917	126637.1982	18292.03974	0	164628.3577	0	140707.998	0	0	53469.03925	136486.7581	0	0	80203.55887	0	447451.4337	0	0	0	0	66132.75907	28141.5996	0	0	0	0	0	0	261716.8763	0	0	12663.71982	0	0	73168.15897	0	0	46433.63935	0	22513.27968	0	12663.71982	8442.479881	0	0	0	0	60504.43915	11256.63984	71761.07899	74575.23895	161814.1977	94274.35867	0	0	0	0	0	0	0	0	21106.1997	0	0	0	0	0	16884.95976	0	0	0	0	0	0	0	0	0	135079.6781	23920.35966	0	42212.3994	0	14070.7998	0	0	0	0	83017.71883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12663.71982	0	0	0	0	11256.63984	5628.319921	0	0	0	0	0	0	0	0	11256.63984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7035.399901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2814.15996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample40	SC5	Shanghai	5	Control	19566.48957	3943537.034	8226.819477	0	3535308.911	8308865.326	427127.5734	2890.504141	7668285.139	464704.1272	0	2668.157668	1447697.882	333297.3621	234353.1819	2668.157668	1111.732362	0	25569.84432	2001.118251	33796.6638	1685386.26	0	80934.11594	29349.73435	67370.98113	161423.5389	97832.44784	16231.29248	1678938.213	0	666150.0312	0	6892.740643	21122.91487	94719.59723	0	0	0	37131.86088	0	98054.79431	0	3557.543558	0	24458.11196	0	0	0	0	41356.44386	0	179878.2961	0	2890.504141	0	0	0	5781.008281	8671.512422	2001.118251	0	15564.25307	0	5113.968864	0	0	3779.89003	0	0	7559.78006	10227.93773	0	61589.97284	6225.701226	0	0	0	4002.236502	0	0	0	1556.425307	0	0	0	4002.236502	0	0	7559.78006	0	0	0	0	0	10894.97715	0	1778.771779	0	3112.850613	11339.67009	0	7115.087116	0	0	7115.087116	667.0394171	11562.01656	6670.394171	19566.48957	2890.504141	0	8226.819477	0	0	0	0	0	0	0	0	0	0	0	2223.464724	2223.464724	0	0	0	0	0	0	1556.425307	0	0	1556.425307	4002.236502	0	5558.661809	0	2445.811196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14674.86718	0	0	0	0	0	0	0	889.3858894	0	3112.850613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1334.078834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1778.771779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sample400	HI5	Hunan	31	Inulin	65829486.42	7276491.99	6466261.619	83180188.95	9521938.127	5744325.583	150619.7485	2981232.264	403383.9243	737517.3894	71012883.29	60594.15172	48475.32137	3092032.999	22506.39921	29431.44512	58862.89024	55400.36728	10387.56887	0	1355577.737	148888.4871	147157.2256	88294.33536	365296.1718	25968.92216	51937.84433	43281.53694	10387.56887	0	62325.41319	45012.79842	62325.41319	164469.8404	0	15581.3533	43281.53694	0	244107.8683	22506.39921	0	13850.09182	53669.1058	0	0	0	65787.93615	0	0	0	0	0	0	8656.307388	0	8656.307388	0	0	0	19043.87625	0	114263.2575	0	0	0	8656.307388	0	0	50206.58285	0	29431.44512	0	98681.90422	0	38087.75251	5193.784433	0	0	0	0	0	8656.307388	0	121188.3034	0	17312.61478	0	0	0	0	22506.39921	12118.83034	0	32893.96807	0	0	0	6925.04591	0	0	10387.56887	0	24237.66069	0	0	0	0	0	0	0	3462.522955	0	0	15581.3533	0	36356.49103	0	0	0	0	0	0	0	0	36356.49103	0	0	32893.96807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15581.3533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8656.307388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12118.83034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1731.261478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
